spot_id,timestamp,latitude,longitude,area,is_shaded,is_near_entrance,time_of_day,status,is_handicap_accessible,has_camera_surveillance,is_ev_friendly,price_per_hour,max_duration
A2654,2025-04-23 13:09:50,30.07285813043637,31.640310528314778,Madinaty,0,0,morning,1,0,0,0,17.53,15
A2655,2025-04-15 22:12:50,30.074290806780322,31.62909683294558,Madinaty,1,0,evening,1,0,0,0,7.89,4
A2656,2025-04-07 06:40:50,30.07437501553967,31.644946015365417,Madinaty,0,0,afternoon,1,0,0,0,15.64,11
A2657,2025-04-13 17:52:50,30.061519687932748,31.653170463019034,Madinaty,1,1,morning,0,0,1,1,5.92,5
A2658,2025-04-02 13:49:50,30.070989572118357,31.64710706989111,Madinaty,0,1,afternoon,1,1,1,1,18.78,9
A2659,2025-03-25 18:29:50,30.072923050218545,31.63519425244876,Madinaty,1,1,morning,1,0,0,1,6.22,5
A2660,2025-04-17 22:54:50,30.059818809389807,31.652844111973543,Madinaty,1,1,evening,1,1,0,1,18.71,7
A2661,2025-02-18 00:29:50,30.06957233097538,31.630909973898046,Madinaty,1,1,evening,0,1,0,0,12.36,18
A2662,2025-04-14 10:30:50,30.07134927055959,31.647153965945822,Madinaty,0,0,morning,1,1,0,0,11.72,18
A2663,2025-04-09 12:36:50,30.062246341685384,31.62784061493598,Madinaty,0,0,evening,0,1,0,1,19.6,20
A2664,2025-02-24 23:33:50,30.076395146516727,31.6353584185457,Madinaty,0,0,evening,0,0,1,1,19.86,2
A2665,2025-03-15 23:31:50,30.076931110050857,31.653501684034907,Madinaty,0,1,morning,0,1,1,0,14.75,23
A2666,2025-02-26 04:17:50,30.06505768703755,31.633059328581975,Madinaty,1,0,afternoon,0,0,1,1,6.91,13
A2667,2025-02-15 06:48:50,30.06945002439047,31.648334761287714,Madinaty,0,0,evening,1,1,0,0,12.59,13
A2668,2025-04-11 15:20:50,30.077420990024297,31.627801131930184,Madinaty,1,1,morning,1,1,0,0,12.94,17
A2669,2025-03-12 15:58:50,30.06764036613776,31.632363682034704,Madinaty,0,1,evening,1,0,1,0,12.72,22
A2670,2025-03-01 12:31:50,30.063968456400367,31.64489925209304,Madinaty,1,1,night,0,0,1,1,13.54,17
A2671,2025-04-13 23:36:50,30.06578272227302,31.646400666007082,Madinaty,1,1,night,0,0,0,1,5.28,6
A2672,2025-02-26 10:38:50,30.070579546039394,31.64778543096862,Madinaty,1,0,night,1,1,1,1,15.67,14
A2673,2025-03-09 11:09:50,30.063775518205745,31.653609380752417,Madinaty,1,0,evening,1,1,1,1,15.69,21
A2674,2025-03-06 13:24:50,30.069242472006483,31.653388827931607,Madinaty,0,0,afternoon,1,0,0,1,6.73,14
A2675,2025-04-16 18:18:50,30.06545178938112,31.627402151842603,Madinaty,1,0,evening,1,0,1,0,13.55,12
A2676,2025-04-23 08:04:50,30.06169218880843,31.639868448387922,Madinaty,1,1,morning,1,0,1,1,13.53,5
A2677,2025-04-16 10:49:50,30.06406556998116,31.639369250078623,Madinaty,1,0,evening,1,0,1,0,15.24,5
A2678,2025-02-24 22:40:50,30.073491286956138,31.64570818962937,Madinaty,0,0,afternoon,1,1,0,0,6.28,4
A2679,2025-04-06 06:43:50,30.07569552382823,31.628900807446787,Madinaty,0,0,evening,1,0,1,0,14.4,23
A2680,2025-04-19 14:28:50,30.07391240048713,31.637225140830278,Madinaty,0,1,night,0,0,1,1,9.21,13
A2681,2025-02-21 22:52:50,30.071693045700833,31.651051894934746,Madinaty,1,0,evening,1,0,1,1,12.61,4
A2682,2025-03-26 23:42:50,30.067577464726515,31.643163761729895,Madinaty,0,1,night,0,0,0,1,16.6,18
A2683,2025-04-10 12:30:50,30.062464158295313,31.649889615996006,Madinaty,1,0,evening,1,1,0,1,15.58,16
A2684,2025-02-21 03:40:50,30.070853851737095,31.636014243631504,Madinaty,0,0,afternoon,0,0,1,1,6.78,18
A2685,2025-04-10 18:13:50,30.064013661478292,31.629786925475262,Madinaty,1,0,afternoon,1,1,0,1,13.87,2
A2686,2025-02-23 17:57:50,30.065667478646613,31.647122533004765,Madinaty,0,1,morning,1,0,1,1,19.54,23
A2687,2025-03-04 21:04:50,30.066694437689033,31.6397551269262,Madinaty,0,0,afternoon,1,0,0,1,7.35,4
A2688,2025-03-14 17:06:50,30.064625570692744,31.6369179324227,Madinaty,1,0,afternoon,1,1,0,0,17.79,20
A2689,2025-04-14 23:30:50,30.065281101349637,31.648333291216566,Madinaty,1,0,night,1,0,1,1,15.54,17
A2690,2025-03-14 20:40:50,30.059512595468803,31.628700369478537,Madinaty,0,1,evening,0,1,1,0,16.61,20
A2691,2025-04-25 00:53:50,30.069231663750948,31.651904388536845,Madinaty,0,0,afternoon,1,1,1,0,9.23,6
A2692,2025-04-09 01:54:50,30.07545817541662,31.632005717520403,Madinaty,0,1,morning,1,0,0,0,9.32,18
A2693,2025-02-24 15:17:50,30.063015435629463,31.63658698824941,Madinaty,0,0,night,0,1,1,0,18.59,20
A2694,2025-04-02 13:23:50,30.065598975512735,31.639151190463267,Madinaty,0,0,evening,1,1,0,1,10.4,7
A2695,2025-03-14 08:48:50,30.073045275133126,31.635248221087885,Madinaty,1,0,evening,0,1,0,1,5.95,13
A2696,2025-04-20 02:50:50,30.066135802025915,31.640943349718345,Madinaty,0,1,morning,0,1,1,0,14.01,9
A2697,2025-02-25 22:40:50,30.0628925074714,31.628864481273563,Madinaty,0,1,evening,1,1,0,0,6.87,2
A2698,2025-04-14 20:01:50,30.070106396079595,31.636383769091196,Madinaty,0,1,night,0,1,1,0,16.95,8
A2699,2025-03-27 21:29:50,30.0707714447462,31.628447883574353,Madinaty,0,1,afternoon,1,1,0,1,14.63,14
A2700,2025-03-16 09:15:50,30.064244000634005,31.651364399322574,Madinaty,1,1,afternoon,0,1,1,0,18.12,22
A2701,2025-03-09 22:29:50,30.0651709073345,31.65028845419893,Madinaty,0,0,evening,0,0,0,0,16.77,18
A2702,2025-04-02 07:41:50,30.07329122050572,31.631570184132656,Madinaty,1,0,evening,1,0,0,1,6.68,1
A2703,2025-04-14 04:19:50,30.0631984931141,31.646281789356067,Madinaty,1,0,evening,1,1,1,0,10.72,23
A2704,2025-03-24 22:12:50,30.07349031402033,31.651412821419886,Madinaty,0,0,afternoon,1,0,0,1,16.62,9
A2705,2025-03-13 13:01:50,30.061629823318572,31.65267075241702,Madinaty,0,0,morning,1,1,1,1,11.26,9
A2706,2025-04-20 02:47:50,30.06048833208653,31.653357049308287,Madinaty,1,1,night,1,1,0,0,19.59,2
A2707,2025-03-26 09:39:50,30.060260465439974,31.62634545210175,Madinaty,0,0,morning,1,0,0,0,16.04,16
A2708,2025-04-18 06:36:50,30.070651989548615,31.626464057203748,Madinaty,1,1,morning,1,1,0,0,5.23,4
A2709,2025-02-19 17:12:50,30.0728004378867,31.63619697615671,Madinaty,0,1,morning,1,1,1,1,18.2,13
A2710,2025-04-17 10:37:50,30.060256985822697,31.63140236441157,Madinaty,0,1,morning,0,1,1,1,6.51,17
A2711,2025-03-25 16:14:50,30.06140550496511,31.64460092081479,Madinaty,0,0,morning,1,1,1,1,7.11,11
A2712,2025-03-08 10:40:50,30.075851052389176,31.65313873005625,Madinaty,1,0,afternoon,0,0,1,0,16.02,23
A2713,2025-04-02 12:07:50,30.06335943065133,31.632419980918232,Madinaty,1,1,morning,1,1,1,0,17.97,2
A2714,2025-03-27 06:48:50,30.061206106819604,31.642907042432544,Madinaty,0,0,morning,0,1,0,0,13.05,4
A2715,2025-04-06 11:40:50,30.07099598475457,31.642994364199513,Madinaty,1,0,night,1,1,0,0,9.34,12
A2716,2025-04-10 20:40:50,30.065317409349984,31.639347508586486,Madinaty,1,1,morning,1,0,1,0,10.27,2
A2717,2025-03-04 14:35:50,30.06165746230387,31.63088434725419,Madinaty,0,0,evening,1,1,0,0,10.14,1
A2718,2025-02-28 22:13:50,30.070754197484415,31.630999130335848,Madinaty,0,1,afternoon,1,0,0,1,9.9,23
A2719,2025-04-23 13:16:50,30.060053502547273,31.6367980701679,Madinaty,1,0,night,0,0,0,1,8.64,6
A2720,2025-03-11 09:16:50,30.077043710091328,31.631897234433588,Madinaty,0,0,night,0,1,0,1,14.13,16
A2721,2025-04-01 05:30:50,30.07562860347267,31.652928226930076,Madinaty,1,1,evening,1,1,1,0,18.51,2
A2722,2025-03-13 00:38:50,30.065292301696545,31.62747105260261,Madinaty,0,1,morning,1,0,0,1,9.61,14
A2723,2025-04-10 13:09:50,30.07308336366928,31.648465790893475,Madinaty,0,1,morning,0,1,1,1,7.8,20
A2724,2025-04-18 09:23:50,30.076075715860572,31.640598279294593,Madinaty,0,1,evening,0,0,1,1,17.58,12
A2725,2025-04-08 12:30:50,30.066835632184606,31.632956694071375,Madinaty,0,1,evening,0,0,0,0,16.13,19
A2726,2025-04-15 13:05:50,30.060305539371615,31.647550685857283,Madinaty,1,1,night,1,1,1,0,18.96,3
A2727,2025-03-03 20:01:50,30.059901139189908,31.65295606711498,Madinaty,1,0,afternoon,1,1,0,1,7.48,19
A2728,2025-03-16 08:51:50,30.06625311321476,31.63129558099061,Madinaty,0,0,evening,0,0,0,0,7.16,11
A2729,2025-03-19 16:31:50,30.06527941304417,31.64841789909684,Madinaty,1,0,morning,0,0,0,0,13.12,4
A2730,2025-03-30 00:28:50,30.074947557079316,31.63327516844467,Madinaty,1,0,evening,0,0,1,0,14.22,17
A2731,2025-03-08 14:04:50,30.069627635084117,31.626216617042374,Madinaty,0,1,afternoon,0,0,1,0,12.2,17
A2732,2025-04-20 00:37:50,30.069792096111023,31.652017492631032,Madinaty,1,0,evening,1,1,1,1,13.98,7
A2733,2025-04-03 04:49:50,30.061363428616257,31.646062979391438,Madinaty,1,1,night,0,1,0,0,7.71,5
A2734,2025-03-27 01:03:50,30.062048898737004,31.651436734958605,Madinaty,0,0,morning,0,1,0,1,12.19,19
A2735,2025-03-01 14:07:50,30.063391234063957,31.64319507216153,Madinaty,0,1,morning,1,1,0,1,14.87,21
A2736,2025-03-15 22:06:50,30.061334437396106,31.64924351464639,Madinaty,1,1,night,1,1,1,0,11.49,19
A2737,2025-02-28 04:54:50,30.0648230159834,31.636550072593135,Madinaty,0,1,afternoon,1,0,0,0,15.19,9
A2738,2025-04-23 07:56:50,30.07414440604084,31.63839847931865,Madinaty,1,1,afternoon,1,1,0,0,11.77,17
A2739,2025-03-11 15:36:50,30.064426583841435,31.634619209612925,Madinaty,1,0,evening,1,1,1,1,10.0,9
A2740,2025-04-21 07:02:50,30.072323803977167,31.625971728778513,Madinaty,0,1,evening,1,1,1,1,9.55,14
A2741,2025-04-17 16:21:50,30.06912747639221,31.63756366899994,Madinaty,1,0,afternoon,1,1,1,1,11.16,5
A2742,2025-03-10 03:13:50,30.0610041872354,31.64634850364234,Madinaty,1,0,morning,0,1,0,1,5.35,22
A2743,2025-04-15 13:38:50,30.061258916865892,31.647000155506717,Madinaty,0,1,morning,0,0,0,1,15.03,2
A2744,2025-02-18 17:43:50,30.06711904601896,31.638247264156277,Madinaty,1,1,evening,1,0,0,1,17.68,15
A2745,2025-04-12 20:02:50,30.066412969796765,31.628906386901914,Madinaty,0,0,afternoon,0,0,1,1,10.32,16
A2746,2025-02-16 05:32:50,30.071209757369125,31.63418231909512,Madinaty,1,0,night,1,1,1,0,5.69,19
A2747,2025-02-28 10:49:50,30.064714108942407,31.636473128608074,Madinaty,1,0,afternoon,0,0,1,1,19.8,1
A2748,2025-04-06 21:31:50,30.073440089555714,31.63499034024352,Madinaty,1,0,evening,0,0,1,1,8.96,23
A2749,2025-03-01 19:19:50,30.065768789814776,31.65277662740162,Madinaty,0,0,night,1,1,0,1,6.9,12
A2750,2025-02-26 08:10:50,30.064429023053915,31.643888482450716,Madinaty,0,0,evening,1,1,0,1,10.55,19
A2751,2025-04-15 21:22:50,30.068132100757225,31.627213206339654,Madinaty,1,1,night,0,1,0,0,16.08,20
A2752,2025-04-02 17:25:50,30.060989704222827,31.649098733362575,Madinaty,1,1,morning,1,0,0,1,9.41,15
A2753,2025-02-27 05:41:50,30.069311411070682,31.648428284324385,Madinaty,0,1,morning,0,0,0,1,13.62,5
A2754,2025-03-28 01:50:50,30.064072662628217,31.652453112471918,Madinaty,1,0,night,0,1,0,0,11.23,1
A2755,2025-03-23 20:00:50,30.060457334186978,31.65102972226267,Madinaty,1,1,evening,1,1,0,0,6.77,11
A2756,2025-03-19 05:38:50,30.069901553286233,31.63881971292707,Madinaty,0,1,morning,0,0,0,1,9.95,9
A2757,2025-03-24 20:11:50,30.073963931683636,31.64628193308368,Madinaty,0,0,evening,1,0,1,1,15.87,7
A2758,2025-02-28 23:30:50,30.062577009227574,31.643690919229943,Madinaty,0,0,night,1,1,1,1,14.18,2
A2759,2025-03-07 01:29:50,30.07602062737789,31.643704286651523,Madinaty,1,1,evening,1,1,0,1,6.8,17
A2760,2025-04-09 01:56:50,30.06698909862518,31.637223383512715,Madinaty,1,0,evening,1,0,1,1,7.45,16
A2761,2025-04-24 04:36:50,30.059485534008477,31.641970981846008,Madinaty,1,1,morning,0,1,0,1,14.61,16
A2762,2025-02-21 15:23:50,30.062648425088952,31.640757350323362,Madinaty,0,1,afternoon,0,0,0,0,17.2,14
A2763,2025-04-13 14:08:50,30.065178454128045,31.62937396593324,Madinaty,0,0,night,1,0,1,0,10.24,2
A2764,2025-02-27 09:34:50,30.070418312009103,31.649283444378888,Madinaty,0,0,night,0,0,0,1,13.93,19
A2765,2025-03-14 20:33:50,30.068447147515517,31.62810816745369,Madinaty,0,1,night,0,0,0,1,7.56,3
A2766,2025-03-25 16:30:50,30.07025380662395,31.642484735244093,Madinaty,1,1,morning,1,1,0,1,9.67,8
A2767,2025-02-22 05:48:50,30.072119626927456,31.637317647248665,Madinaty,1,0,evening,1,1,0,0,5.3,21
A2768,2025-02-21 15:37:50,30.062700784652122,31.64156949219425,Madinaty,1,1,afternoon,1,0,0,1,16.52,19
A2769,2025-04-20 17:25:50,30.06184730469063,31.633476067058513,Madinaty,0,0,morning,0,0,0,0,11.02,16
A2770,2025-02-18 18:00:50,30.071033950033897,31.6322101962692,Madinaty,1,0,evening,0,0,0,0,17.24,22
A2771,2025-04-23 02:30:50,30.07189906770747,31.651111682590198,Madinaty,1,0,afternoon,1,0,1,1,15.63,4
A2772,2025-03-05 04:23:50,30.062117201001715,31.643831075682403,Madinaty,0,1,night,0,0,1,0,17.43,8
A2773,2025-02-19 02:59:50,30.061504918498912,31.646053825933194,Madinaty,0,1,afternoon,1,1,0,1,9.28,1
A2774,2025-03-15 19:00:50,30.075834451065116,31.651808966642445,Madinaty,1,1,evening,0,1,1,0,7.78,4
A2775,2025-03-18 03:44:50,30.076485074016087,31.652019704997098,Madinaty,1,1,morning,1,1,0,1,19.58,7
A2776,2025-03-03 23:06:50,30.068518662694434,31.631478963382484,Madinaty,1,1,evening,1,1,0,1,15.76,1
A2777,2025-03-06 04:15:50,30.062459893615923,31.644095281660928,Madinaty,0,1,evening,1,0,0,0,17.51,18
A2778,2025-04-10 07:54:50,30.063415828611028,31.645616097947975,Madinaty,0,0,afternoon,0,0,0,0,5.2,4
A2779,2025-03-18 09:21:50,30.063355488639235,31.64207494114153,Madinaty,0,1,night,1,0,1,0,10.32,20
A2780,2025-03-21 23:49:50,30.064638965149825,31.651946408833457,Madinaty,0,0,evening,1,0,1,1,16.14,14
A2781,2025-03-19 12:43:50,30.074147196768433,31.64295835931307,Madinaty,1,0,morning,0,0,1,0,6.17,8
A2782,2025-04-15 21:59:50,30.07247154760686,31.63900693333077,Madinaty,1,0,morning,0,1,1,0,13.51,18
A2783,2025-03-07 07:39:50,30.06043951209564,31.651796000034373,Madinaty,0,1,night,0,0,0,1,11.44,7
A2784,2025-04-20 09:18:50,30.065779299754848,31.652568689965715,Madinaty,1,0,night,1,1,1,1,5.26,3
A2785,2025-03-25 12:35:50,30.073029899582938,31.626598862916293,Madinaty,0,0,night,1,1,0,0,8.54,21
A2786,2025-03-18 14:27:50,30.074445248101036,31.644442635105985,Madinaty,0,1,afternoon,0,1,0,0,9.27,14
A2787,2025-03-16 09:16:50,30.07033297665826,31.629789192217682,Madinaty,0,0,evening,0,1,1,0,6.68,12
A2788,2025-03-04 10:19:50,30.06669381127844,31.62841839952713,Madinaty,0,0,morning,1,0,0,1,14.47,15
A2789,2025-04-20 01:57:50,30.06301359470148,31.626786718832673,Madinaty,1,1,morning,1,1,1,1,8.64,8
A2790,2025-02-25 23:06:50,30.071706191466696,31.65266608314427,Madinaty,1,0,evening,0,1,1,0,9.16,5
A2791,2025-03-10 01:42:50,30.073716949101943,31.651629144523046,Madinaty,1,1,night,1,1,1,1,18.47,17
A2792,2025-03-22 21:31:50,30.075743526965436,31.633119174119795,Madinaty,0,1,afternoon,0,0,1,0,12.01,10
A2793,2025-04-15 15:37:50,30.065244175299103,31.64001788844829,Madinaty,1,1,afternoon,1,0,1,0,10.88,11
A2794,2025-02-19 23:59:50,30.06615269263019,31.63051091018334,Madinaty,1,0,morning,0,0,0,1,15.86,23
A2795,2025-04-01 21:25:50,30.06974063558682,31.650699142858095,Madinaty,1,1,afternoon,1,1,1,0,18.64,16
A2796,2025-02-20 18:50:50,30.075276817478144,31.63529365609237,Madinaty,0,0,evening,1,1,1,0,5.38,16
A2797,2025-04-19 14:21:50,30.07719720530071,31.631457099048614,Madinaty,1,0,morning,0,0,0,1,11.72,4
A2798,2025-04-05 08:56:50,30.06041620852718,31.640035655425454,Madinaty,1,1,morning,1,1,1,0,14.16,23
A2799,2025-03-22 04:18:50,30.064163893318497,31.653632106327375,Madinaty,1,0,evening,1,0,1,0,9.78,5
A2800,2025-04-12 15:03:50,30.066311063176123,31.65226816434846,Madinaty,1,1,evening,1,0,0,1,16.59,10
A2801,2025-03-30 21:30:50,30.06812466247493,31.64530093703009,Madinaty,0,0,afternoon,0,1,0,0,19.57,14
A2802,2025-03-25 04:34:50,30.06722995983079,31.64636708984552,Madinaty,1,0,night,1,1,1,0,19.15,9
A2803,2025-03-16 19:09:50,30.059570193331172,31.628549289384107,Madinaty,0,0,morning,1,1,0,1,8.99,18
A2804,2025-02-21 07:32:50,30.06894149020828,31.645295349290134,Madinaty,0,0,night,0,1,1,1,8.4,20
A2805,2025-04-01 02:53:50,30.059958982069908,31.627539609345632,Madinaty,1,0,morning,1,0,0,1,19.36,6
A2806,2025-03-08 18:40:50,30.06856287373113,31.644704148453297,Madinaty,0,0,evening,1,0,1,0,11.88,11
A2807,2025-02-17 07:07:50,30.0599710136128,31.62671760292089,Madinaty,0,1,afternoon,0,0,1,1,8.12,21
A2808,2025-02-24 21:56:50,30.06136357338844,31.639761091663065,Madinaty,1,1,morning,0,0,1,0,15.6,17
A2809,2025-03-24 09:11:50,30.070830519978877,31.647345751848192,Madinaty,0,1,afternoon,1,0,0,1,9.27,9
A2810,2025-04-10 10:57:50,30.058888314984646,31.6440455733094,Madinaty,0,1,night,1,1,1,0,9.01,3
A2811,2025-03-14 09:48:50,30.062775494412566,31.64998578919845,Madinaty,0,0,morning,1,0,0,0,18.19,16
A2812,2025-04-11 12:27:50,30.071312841797454,31.65023059019492,Madinaty,0,0,night,0,0,1,1,7.44,20
A2813,2025-03-30 00:07:50,30.063966391932176,31.630240793056114,Madinaty,1,0,night,1,0,1,0,5.97,4
A2814,2025-03-31 18:07:50,30.068593140331974,31.65122080743007,Madinaty,0,1,evening,0,1,1,0,9.04,22
A2815,2025-03-01 12:38:50,30.071246242433098,31.64001764407246,Madinaty,1,0,evening,1,1,1,1,14.1,15
A2816,2025-03-15 20:31:50,30.060632702435196,31.63344136357829,Madinaty,1,1,evening,0,1,1,0,6.85,2
A2817,2025-03-05 17:16:50,30.06385443429403,31.639584065353738,Madinaty,1,1,afternoon,0,1,0,0,12.07,20
A2818,2025-04-08 21:49:50,30.06335976975587,31.64189105136292,Madinaty,1,0,night,0,0,0,0,14.41,17
A2819,2025-02-16 19:06:50,30.064477206074663,31.653045425562933,Madinaty,1,1,morning,0,0,0,1,17.73,19
A2820,2025-04-20 04:53:50,30.063726746463587,31.636523931142772,Madinaty,1,1,morning,1,1,1,1,8.45,20
A2821,2025-04-11 08:52:50,30.058908484799904,31.646458156276648,Madinaty,1,1,afternoon,0,1,1,1,17.26,16
A2822,2025-03-19 22:17:50,30.074173044262782,31.637598169267388,Madinaty,0,1,night,1,0,0,1,8.52,19
A2823,2025-04-22 04:13:50,30.072218774105917,31.63636464916529,Madinaty,0,1,night,1,0,1,1,15.15,21
A2824,2025-03-02 06:58:50,30.0604511808507,31.652303990976304,Madinaty,0,0,night,0,1,1,1,11.46,17
A2825,2025-04-20 21:16:50,30.067053075175615,31.645046125413796,Madinaty,0,1,morning,0,1,1,1,6.72,4
A2826,2025-02-25 04:20:50,30.0765158488602,31.629877917254593,Madinaty,1,1,morning,0,1,0,1,15.71,18
A2827,2025-02-25 13:57:50,30.06070113535405,31.64175154203211,Madinaty,1,0,night,0,1,0,0,8.27,4
A2828,2025-02-26 18:08:50,30.061529623272502,31.64337185737183,Madinaty,0,0,evening,0,0,0,0,7.65,21
A2829,2025-04-14 01:41:50,30.071800354112792,31.63869488021799,Madinaty,1,0,evening,0,0,0,0,10.37,3
A2830,2025-02-15 14:00:50,30.059479591342726,31.645561603856127,Madinaty,1,1,morning,1,0,0,0,14.8,22
A2831,2025-04-03 00:00:50,30.06532085218953,31.641380183795473,Madinaty,1,1,night,0,1,1,1,8.51,18
A2832,2025-03-22 04:35:50,30.07067524221027,31.62734246931287,Madinaty,1,1,afternoon,0,1,1,0,7.75,21
A2833,2025-02-28 02:00:50,30.06964990266042,31.63697816958156,Madinaty,1,1,morning,1,0,1,0,5.15,20
A2834,2025-02-15 05:33:50,30.068068117416978,31.63008609755779,Madinaty,1,1,morning,0,0,1,0,12.07,5
A2835,2025-03-14 05:38:50,30.072166608869495,31.646520092810874,Madinaty,0,0,afternoon,1,0,0,0,11.43,9
A2836,2025-03-07 05:47:50,30.07313636564978,31.636582647566673,Madinaty,1,0,night,0,0,0,0,8.51,22
A2837,2025-02-17 17:33:50,30.074700942940172,31.63006134272171,Madinaty,0,0,morning,1,1,1,1,5.8,23
A2838,2025-04-23 01:26:50,30.059830686916047,31.64601242790234,Madinaty,1,0,night,0,0,0,1,11.44,15
A2839,2025-04-01 09:09:50,30.075460791849725,31.644272548417067,Madinaty,1,1,night,1,0,1,0,16.82,9
A2840,2025-04-23 18:55:50,30.063025723906037,31.63079720206438,Madinaty,0,1,evening,1,0,1,0,15.73,14
A2841,2025-04-14 02:01:50,30.06964478897523,31.63156901191077,Madinaty,0,1,afternoon,1,0,1,0,17.91,21
A2842,2025-03-09 07:46:50,30.06020510802341,31.65139025654621,Madinaty,1,1,night,1,0,1,0,5.14,2
A2843,2025-02-27 20:51:50,30.060744712102675,31.640298297549872,Madinaty,0,0,night,1,0,0,1,19.5,18
A2844,2025-04-11 09:13:50,30.075481600421842,31.63632605780447,Madinaty,1,1,evening,0,0,1,0,10.12,13
A2845,2025-03-23 21:43:50,30.063209025279715,31.62708989510332,Madinaty,0,0,night,1,1,0,1,19.86,21
A2846,2025-04-11 03:28:50,30.076311191750754,31.644856080676632,Madinaty,0,0,morning,0,1,1,0,8.79,16
A2847,2025-03-28 15:57:50,30.07200773434525,31.62892635832987,Madinaty,0,1,night,0,1,1,1,12.07,6
A2848,2025-03-20 16:21:50,30.07055133214391,31.639286904158816,Madinaty,1,1,night,1,1,1,1,10.31,16
A2849,2025-03-10 02:37:50,30.073691038544972,31.643023968746046,Madinaty,1,0,night,1,0,1,1,10.34,4
A2850,2025-03-01 04:44:50,30.075090926559657,31.631088103701963,Madinaty,0,1,night,1,1,0,0,17.63,10
A2851,2025-03-07 19:18:50,30.06373266654637,31.63512116634912,Madinaty,0,0,afternoon,0,1,1,0,16.2,19
A2852,2025-04-17 16:26:50,30.06604061430456,31.627894234633217,Madinaty,0,1,afternoon,0,0,0,1,19.88,11
A2853,2025-02-16 01:01:50,30.07376304772498,31.631957741389055,Madinaty,1,0,night,1,0,1,0,14.2,5
A2854,2025-03-10 04:41:50,30.069417060577457,31.646125737601068,Madinaty,0,1,evening,1,1,1,0,11.95,18
A2855,2025-03-19 14:31:50,30.074608613711252,31.631535229914554,Madinaty,1,1,evening,1,1,1,1,6.35,3
A2856,2025-02-25 21:02:50,30.068623289032672,31.632581494894655,Madinaty,1,1,morning,1,0,0,0,19.95,8
A2857,2025-03-24 18:03:50,30.073367998204958,31.643837590103004,Madinaty,1,1,evening,0,1,1,1,13.27,11
A2858,2025-03-10 04:24:50,30.069029266797802,31.62859533006484,Madinaty,1,0,night,1,0,1,0,15.51,21
A2859,2025-04-16 04:46:50,30.076184777402112,31.637458804314566,Madinaty,0,1,night,1,0,1,0,11.1,19
A2860,2025-03-05 01:00:50,30.060571838394186,31.643694705535605,Madinaty,1,0,night,0,0,1,1,13.22,21
A2861,2025-04-01 10:25:50,30.06902705169359,31.647715790574136,Madinaty,1,0,afternoon,1,0,1,1,19.14,3
A2862,2025-04-25 01:01:50,30.063559710733887,31.641874218172173,Madinaty,0,1,night,1,1,0,1,7.5,12
A2863,2025-03-16 10:43:50,30.074970630139273,31.648513823364073,Madinaty,0,1,afternoon,0,0,0,1,9.39,15
A2864,2025-03-11 20:22:50,30.074181394523727,31.636407358978193,Madinaty,0,1,evening,1,0,1,0,7.28,23
A2865,2025-04-07 06:33:50,30.063405343241303,31.641600355741478,Madinaty,0,0,night,0,1,1,0,16.88,16
A2866,2025-04-06 15:06:50,30.070684081743213,31.649463406801306,Madinaty,0,1,evening,1,0,0,0,5.93,5
A2867,2025-04-16 20:10:50,30.07104546573065,31.63112702774483,Madinaty,0,0,evening,0,1,1,1,6.22,19
A2868,2025-02-16 09:20:50,30.07096308980497,31.639509782380483,Madinaty,1,1,night,0,1,0,0,9.48,6
A2869,2025-03-14 21:07:50,30.072610934978478,31.63458188158676,Madinaty,1,1,night,0,1,1,0,12.71,12
A2870,2025-03-02 17:49:50,30.07000357274671,31.637807629175036,Madinaty,1,0,afternoon,1,0,1,0,11.09,19
A2871,2025-04-05 00:53:50,30.060128479706457,31.650955126200998,Madinaty,0,1,morning,0,1,0,1,5.67,9
A2872,2025-03-28 15:02:50,30.072173908072475,31.62971276144324,Madinaty,1,0,night,0,1,1,1,19.36,18
