,spot_id,timestamp,latitude,longitude,area,is_shaded,is_near_entrance,time_of_day,status,is_handicap_accessible,has_camera_surveillance,is_ev_friendly,price_per_hour,max_duration,id
2274,A2275,2025-04-10 12:35:50,30.069130065929947,31.649273645495704,Madinaty,0,1,morning,0,1,1,0,8.72,22,MAD-02274
2275,A2276,2025-04-21 01:20:50,30.07216543856669,31.64475163411596,Madinaty,1,1,morning,0,0,1,1,11.13,15,MAD-02275
2276,A2277,2025-03-30 15:39:50,30.075198108464768,31.646056365801535,Madinaty,1,0,afternoon,1,1,0,1,12.74,6,MAD-02276
2277,A2278,2025-03-22 04:39:50,30.05907533520533,31.630220502830984,Madinaty,1,0,night,1,1,0,1,16.19,5,MAD-02277
2278,A2279,2025-03-18 14:34:50,30.074224026326625,31.648394175306617,Madinaty,0,0,night,1,0,1,1,6.82,11,MAD-02278
2279,A2280,2025-02-26 20:41:50,30.060324528775027,31.65390339540738,Madinaty,0,0,night,1,0,0,0,8.32,14,MAD-02279
2280,A2281,2025-03-13 08:46:50,30.067172202444016,31.64464203865294,Madinaty,1,1,morning,0,1,0,1,10.69,11,MAD-02280
2281,A2282,2025-03-14 18:33:50,30.06906961429076,31.646272961725767,Madinaty,0,0,evening,0,0,1,1,10.41,9,MAD-02281
2282,A2283,2025-02-17 10:18:50,30.074853908453928,31.62725627116341,Madinaty,1,0,afternoon,1,1,1,0,10.88,10,MAD-02282
2283,A2284,2025-04-10 23:05:50,30.066729844206957,31.625980509661726,Madinaty,0,0,night,1,1,1,1,16.9,6,MAD-02283
2284,A2285,2025-02-23 01:58:50,30.06075748053215,31.63814493015848,Madinaty,0,0,afternoon,0,1,0,0,9.86,11,MAD-02284
2285,A2286,2025-04-18 13:47:50,30.063860047876904,31.627607332544432,Madinaty,1,0,evening,1,1,1,1,12.53,9,MAD-02285
2286,A2287,2025-04-03 16:40:50,30.06677284029692,31.63397443669473,Madinaty,1,0,afternoon,0,0,0,1,14.36,5,MAD-02286
2287,A2288,2025-02-24 22:39:50,30.06669194143247,31.63764158669629,Madinaty,1,0,night,0,0,0,1,8.48,10,MAD-02287
2288,A2289,2025-02-18 10:18:50,30.068023673301617,31.628912275988224,Madinaty,1,1,afternoon,0,0,0,0,15.78,20,MAD-02288
2289,A2290,2025-03-31 20:17:50,30.06088251519806,31.649183419120813,Madinaty,0,1,morning,0,0,1,0,13.21,14,MAD-02289
2290,A2291,2025-02-17 03:19:50,30.076539733611117,31.646534406284783,Madinaty,1,0,morning,1,1,0,1,11.7,6,MAD-02290
2291,A2292,2025-04-12 17:43:50,30.07118233762332,31.63133966343363,Madinaty,0,1,morning,0,1,1,0,17.15,4,MAD-02291
2292,A2293,2025-03-07 18:27:50,30.0701226191612,31.646085927984156,Madinaty,0,1,night,1,0,1,1,8.65,23,MAD-02292
2293,A2294,2025-03-01 12:41:50,30.06364024330997,31.64021022885627,Madinaty,1,1,afternoon,1,1,1,0,18.25,21,MAD-02293
2294,A2295,2025-04-23 11:48:50,30.059833545946187,31.651658170255185,Madinaty,0,0,night,0,1,1,1,13.42,10,MAD-02294
2295,A2296,2025-03-21 16:42:50,30.07574034482703,31.634587430180016,Madinaty,1,0,morning,0,1,1,0,14.14,22,MAD-02295
2296,A2297,2025-03-02 11:41:50,30.065449526989457,31.64967229231588,Madinaty,0,0,morning,1,0,0,1,18.13,11,MAD-02296
2297,A2298,2025-02-17 00:07:50,30.0741038453597,31.64408339523196,Madinaty,0,1,evening,1,0,0,0,17.26,16,MAD-02297
2298,A2299,2025-03-31 05:27:50,30.06767799661136,31.64157360589107,Madinaty,1,1,night,1,0,0,0,14.02,7,MAD-02298
2299,A2300,2025-04-01 11:11:50,30.06739247225016,31.651812357297448,Madinaty,0,0,morning,0,1,0,0,16.3,18,MAD-02299
2300,A2301,2025-03-25 05:43:50,30.0769645758014,31.647591106686725,Madinaty,1,1,afternoon,0,0,0,0,11.5,7,MAD-02300
2301,A2302,2025-03-10 13:00:50,30.06229780442269,31.649528331826,Madinaty,1,0,evening,1,0,1,1,13.21,21,MAD-02301
2302,A2303,2025-04-15 11:56:50,30.06600424150973,31.626021003486805,Madinaty,1,1,evening,0,0,1,1,5.93,15,MAD-02302
2303,A2304,2025-04-20 08:08:50,30.059161467316773,31.62779208391726,Madinaty,1,1,afternoon,0,0,0,0,6.35,19,MAD-02303
2304,A2305,2025-04-14 21:03:50,30.069111286877583,31.626427503883694,Madinaty,0,1,morning,1,0,0,1,17.44,18,MAD-02304
2305,A2306,2025-03-19 08:28:50,30.07201344721348,31.634500687088394,Madinaty,1,0,afternoon,1,0,0,0,5.9,15,MAD-02305
2306,A2307,2025-03-24 01:22:50,30.075852381755183,31.6282516444774,Madinaty,1,0,night,0,1,1,1,7.54,18,MAD-02306
2307,A2308,2025-04-17 21:46:50,30.07122514132251,31.644719377854745,Madinaty,1,0,night,0,1,1,0,16.94,3,MAD-02307
2308,A2309,2025-04-16 21:52:50,30.06896564920648,31.63048327495605,Madinaty,1,1,night,1,0,1,1,5.02,1,MAD-02308
2309,A2310,2025-03-27 12:05:50,30.074310763385,31.6326575728924,Madinaty,1,1,morning,0,0,0,1,9.24,1,MAD-02309
2310,A2311,2025-02-22 06:21:50,30.07667654027158,31.638218969196338,Madinaty,0,0,afternoon,0,1,0,0,13.76,7,MAD-02310
2311,A2312,2025-02-26 14:48:50,30.071865247264228,31.627370130790503,Madinaty,0,0,night,0,1,0,0,13.93,10,MAD-02311
2312,A2313,2025-02-20 19:47:50,30.07666246847062,31.65049229810464,Madinaty,0,1,morning,1,0,0,0,16.66,12,MAD-02312
2313,A2314,2025-03-11 07:04:50,30.07107545790276,31.645291180511176,Madinaty,0,0,morning,0,0,1,0,12.59,8,MAD-02313
2314,A2315,2025-04-06 06:24:50,30.069736627627265,31.652272654622383,Madinaty,0,0,morning,1,0,0,0,12.64,22,MAD-02314
2315,A2316,2025-04-25 09:19:50,30.07676194390547,31.631013399154646,Madinaty,1,0,afternoon,0,0,0,1,15.88,23,MAD-02315
2316,A2317,2025-02-28 20:19:50,30.069940081410728,31.627341879528803,Madinaty,0,1,afternoon,1,1,0,0,12.48,17,MAD-02316
2317,A2318,2025-02-24 16:53:50,30.07348297825966,31.648338398146453,Madinaty,0,0,morning,0,0,1,1,14.13,14,MAD-02317
2318,A2319,2025-04-06 14:24:50,30.066923958366445,31.635688000997167,Madinaty,1,1,afternoon,0,0,1,0,18.47,17,MAD-02318
2319,A2320,2025-04-17 23:33:50,30.062645917452464,31.632842239289783,Madinaty,1,0,morning,1,0,0,1,11.02,21,MAD-02319
2320,A2321,2025-02-27 18:06:50,30.064583483545796,31.652232629323372,Madinaty,1,0,evening,0,0,1,1,10.78,23,MAD-02320
2321,A2322,2025-02-19 17:43:50,30.07639080928817,31.64485429766843,Madinaty,0,1,morning,0,1,1,0,5.05,6,MAD-02321
2322,A2323,2025-03-15 19:30:50,30.075305990978983,31.64032484793754,Madinaty,1,0,morning,1,1,1,0,14.2,20,MAD-02322
2323,A2324,2025-03-19 16:18:50,30.07203271244332,31.635958810225134,Madinaty,0,0,evening,1,1,1,1,5.45,17,MAD-02323
2324,A2325,2025-04-12 17:27:50,30.07002394402673,31.649621161605285,Madinaty,1,0,night,0,0,1,1,12.56,20,MAD-02324
2325,A2326,2025-03-26 04:32:50,30.06101575226291,31.647027057885836,Madinaty,0,1,morning,1,0,0,0,17.06,8,MAD-02325
2326,A2327,2025-02-22 13:38:50,30.070780524626297,31.640519920096907,Madinaty,0,1,afternoon,1,1,0,1,13.25,13,MAD-02326
2327,A2328,2025-03-26 12:57:50,30.06646099965532,31.632348763141483,Madinaty,0,1,afternoon,0,0,0,1,9.04,16,MAD-02327
2328,A2329,2025-03-17 22:39:50,30.0747353309123,31.65034861327316,Madinaty,0,1,afternoon,1,0,1,1,16.79,12,MAD-02328
2329,A2330,2025-03-21 23:42:50,30.069323659146967,31.64263651599792,Madinaty,1,0,night,0,1,1,1,9.05,17,MAD-02329
2330,A2331,2025-03-18 01:58:50,30.068388111838036,31.65088555431953,Madinaty,0,0,night,0,1,1,1,16.0,18,MAD-02330
2331,A2332,2025-04-14 20:30:50,30.067213788842903,31.63352999811905,Madinaty,1,0,afternoon,1,1,1,1,14.15,8,MAD-02331
2332,A2333,2025-04-05 10:02:50,30.07560366715271,31.649999428128723,Madinaty,0,0,morning,0,1,0,0,7.55,18,MAD-02332
2333,A2334,2025-03-27 07:39:50,30.07705253014896,31.629803213709376,Madinaty,1,0,morning,1,0,0,0,18.58,11,MAD-02333
2334,A2335,2025-02-15 13:30:50,30.065594570798,31.627528982391592,Madinaty,1,0,morning,1,0,0,0,8.01,13,MAD-02334
2335,A2336,2025-04-03 19:11:50,30.073738423543325,31.64972702369814,Madinaty,1,1,evening,1,1,0,0,19.84,12,MAD-02335
2336,A2337,2025-03-06 08:48:50,30.06542790027494,31.632776654477805,Madinaty,1,1,afternoon,0,0,0,1,5.11,15,MAD-02336
2337,A2338,2025-03-05 17:58:50,30.066004147756303,31.62768141673629,Madinaty,0,0,morning,0,1,0,0,8.95,3,MAD-02337
2338,A2339,2025-02-26 02:22:50,30.07237701923553,31.64816467782141,Madinaty,0,1,afternoon,0,1,1,1,8.0,3,MAD-02338
2339,A2340,2025-02-25 05:17:50,30.074733592496777,31.64274651593985,Madinaty,1,1,night,0,0,1,1,5.21,6,MAD-02339
2340,A2341,2025-03-29 23:01:50,30.06836861102913,31.65406222962156,Madinaty,1,0,night,0,1,0,0,15.99,3,MAD-02340
2341,A2342,2025-03-17 07:10:50,30.065132616610843,31.63224600672213,Madinaty,1,1,morning,1,0,1,0,15.4,9,MAD-02341
2342,A2343,2025-04-03 18:26:50,30.07137424049686,31.652749942359737,Madinaty,0,1,afternoon,1,0,0,1,16.89,11,MAD-02342
2343,A2344,2025-04-11 03:39:50,30.073538377124983,31.6296505456603,Madinaty,0,0,night,1,0,0,0,8.85,8,MAD-02343
2344,A2345,2025-04-24 12:08:50,30.065589039569804,31.631585728050784,Madinaty,1,0,morning,0,0,1,0,11.67,4,MAD-02344
2345,A2346,2025-04-12 14:19:50,30.061213514274275,31.64461261269299,Madinaty,0,0,night,1,1,0,1,14.89,22,MAD-02345
2346,A2347,2025-04-18 19:06:50,30.07100205752958,31.6286663773431,Madinaty,0,0,evening,0,0,0,1,11.6,20,MAD-02346
2347,A2348,2025-04-19 14:25:50,30.06398320455967,31.635992290528268,Madinaty,1,1,evening,1,1,0,1,15.46,15,MAD-02347
2348,A2349,2025-04-16 05:44:50,30.063405179368704,31.63189274902442,Madinaty,0,0,evening,0,1,1,1,14.51,5,MAD-02348
2349,A2350,2025-03-29 05:20:50,30.063048072133608,31.65238903443109,Madinaty,0,0,evening,0,1,1,1,6.72,7,MAD-02349
2350,A2351,2025-03-04 23:23:50,30.074415442246156,31.642878160038112,Madinaty,0,1,evening,0,1,1,1,16.72,8,MAD-02350
2351,A2352,2025-04-08 17:18:50,30.06015831308577,31.63727915755837,Madinaty,1,0,morning,0,0,1,0,15.81,7,MAD-02351
2352,A2353,2025-04-17 17:56:50,30.05869102600654,31.63988294811659,Madinaty,1,1,evening,1,0,0,0,14.84,8,MAD-02352
2353,A2354,2025-03-07 19:05:50,30.059570660674748,31.642477731593825,Madinaty,0,0,night,0,1,1,0,7.33,4,MAD-02353
2354,A2355,2025-03-24 15:31:50,30.070110242917774,31.63600647990356,Madinaty,0,1,evening,0,1,1,1,9.02,1,MAD-02354
2355,A2356,2025-03-21 21:14:50,30.059572931165896,31.649023465540505,Madinaty,1,1,morning,0,0,1,1,10.9,22,MAD-02355
2356,A2357,2025-03-08 02:04:50,30.060150312728123,31.626415967631768,Madinaty,1,1,evening,0,1,0,0,9.2,5,MAD-02356
2357,A2358,2025-02-20 22:53:50,30.06117400155108,31.634410310685556,Madinaty,1,1,evening,1,0,1,0,8.42,11,MAD-02357
2358,A2359,2025-04-05 18:58:50,30.060695056329266,31.653211754735192,Madinaty,0,0,afternoon,0,1,1,0,17.08,4,MAD-02358
2359,A2360,2025-03-25 05:55:50,30.059936342431477,31.646944983767128,Madinaty,1,1,evening,1,0,0,1,14.57,2,MAD-02359
2360,A2361,2025-03-09 11:54:50,30.07114353212562,31.633649795976464,Madinaty,1,0,night,1,1,0,0,13.48,17,MAD-02360
2361,A2362,2025-03-19 04:04:50,30.06383372741479,31.631801282302085,Madinaty,1,0,evening,0,1,0,0,8.39,12,MAD-02361
2362,A2363,2025-04-16 11:29:50,30.060562561190512,31.65000805008688,Madinaty,0,0,night,1,0,0,0,18.77,2,MAD-02362
2363,A2364,2025-03-10 20:40:50,30.06858048387826,31.64959838006072,Madinaty,1,0,evening,0,1,1,1,7.87,9,MAD-02363
2364,A2365,2025-03-02 10:35:50,30.073744316580356,31.62636067718013,Madinaty,1,0,morning,1,1,0,0,16.92,6,MAD-02364
2365,A2366,2025-04-17 09:35:50,30.06390164932845,31.638294613703977,Madinaty,0,1,morning,0,0,1,0,19.5,6,MAD-02365
2366,A2367,2025-04-24 23:00:50,30.06568631963564,31.64517459867112,Madinaty,0,1,evening,1,1,1,1,15.91,18,MAD-02366
2367,A2368,2025-04-02 11:30:50,30.07664462446024,31.631445918736308,Madinaty,0,1,evening,0,0,1,1,19.89,22,MAD-02367
2368,A2369,2025-03-04 17:36:50,30.06454937124979,31.627107208996097,Madinaty,1,0,evening,1,0,1,1,14.77,3,MAD-02368
2369,A2370,2025-04-03 14:06:50,30.067375393230225,31.645463423626083,Madinaty,1,0,morning,1,1,1,1,8.26,15,MAD-02369
2370,A2371,2025-04-11 10:21:50,30.06609532522622,31.629325958914425,Madinaty,1,0,afternoon,1,1,0,1,8.06,7,MAD-02370
2371,A2372,2025-03-30 15:52:50,30.062477322877143,31.64400565290213,Madinaty,1,0,morning,1,1,1,0,9.87,13,MAD-02371
2372,A2373,2025-04-22 04:30:50,30.063308212568103,31.644569344463815,Madinaty,1,0,morning,1,1,1,0,5.11,10,MAD-02372
2373,A2374,2025-03-05 20:08:50,30.063372128019623,31.63548406317904,Madinaty,1,1,afternoon,0,1,1,1,15.23,4,MAD-02373
2374,A2375,2025-03-25 10:46:50,30.05938317657152,31.628626880146697,Madinaty,1,1,afternoon,0,1,0,1,9.03,16,MAD-02374
2375,A2376,2025-03-13 20:27:50,30.061465646196726,31.6503324021577,Madinaty,1,1,evening,1,1,1,1,17.23,9,MAD-02375
2376,A2377,2025-04-19 13:19:50,30.065172701891303,31.637382451075496,Madinaty,0,0,night,0,0,1,1,10.39,21,MAD-02376
2377,A2378,2025-04-16 20:28:50,30.07609800462798,31.64261842145823,Madinaty,1,0,evening,1,1,0,0,12.2,10,MAD-02377
2378,A2379,2025-03-06 20:43:50,30.071494819648887,31.637838674344916,Madinaty,0,0,morning,0,0,1,0,19.49,19,MAD-02378
2379,A2380,2025-04-09 08:29:50,30.060273316847542,31.629325125337747,Madinaty,1,0,morning,1,1,1,1,8.63,17,MAD-02379
2380,A2381,2025-02-18 01:58:50,30.05956399051748,31.62934590351693,Madinaty,0,1,night,1,1,0,1,15.82,1,MAD-02380
2381,A2382,2025-04-20 00:57:50,30.0608935683644,31.637803265521036,Madinaty,1,1,night,0,0,1,1,16.33,13,MAD-02381
2382,A2383,2025-02-26 14:35:50,30.064082121852245,31.64714869340856,Madinaty,0,0,afternoon,0,1,1,1,8.31,4,MAD-02382
2383,A2384,2025-04-10 21:47:50,30.064296107132808,31.640885012946644,Madinaty,0,0,evening,0,1,1,0,12.51,15,MAD-02383
2384,A2385,2025-02-16 03:35:50,30.072925118288133,31.6315575765007,Madinaty,1,1,afternoon,0,0,1,1,10.25,10,MAD-02384
2385,A2386,2025-04-05 11:57:50,30.06522955522228,31.640266377733685,Madinaty,0,0,night,1,1,1,1,16.58,20,MAD-02385
2386,A2387,2025-03-28 03:50:50,30.061326675225487,31.63396673667956,Madinaty,0,1,afternoon,0,1,0,0,14.34,9,MAD-02386
2387,A2388,2025-02-26 05:15:50,30.06536382505593,31.628140539415472,Madinaty,0,0,afternoon,1,1,0,1,12.14,8,MAD-02387
2388,A2389,2025-03-31 18:42:50,30.06089531481781,31.634920241515225,Madinaty,1,1,morning,1,0,0,0,16.69,20,MAD-02388
2389,A2390,2025-02-23 14:29:50,30.06701792964135,31.636811928759307,Madinaty,1,1,afternoon,1,1,1,1,8.53,6,MAD-02389
2390,A2391,2025-02-19 01:06:50,30.06230815316609,31.63315664562585,Madinaty,0,1,afternoon,1,1,1,1,16.3,23,MAD-02390
2391,A2392,2025-02-20 05:20:50,30.073818666390565,31.62715254888894,Madinaty,1,0,morning,0,1,1,0,17.98,10,MAD-02391
2392,A2393,2025-03-01 02:25:50,30.06777667916859,31.64894942358405,Madinaty,0,0,evening,1,1,0,1,18.18,20,MAD-02392
2393,A2394,2025-02-15 21:21:50,30.072388240703315,31.63811224814273,Madinaty,0,0,afternoon,1,0,1,0,16.76,17,MAD-02393
2394,A2395,2025-03-06 18:20:50,30.06408672998252,31.63587812006588,Madinaty,0,0,evening,1,0,1,0,11.12,5,MAD-02394
2395,A2396,2025-04-17 20:27:50,30.069390586621427,31.65073034839832,Madinaty,1,1,afternoon,1,1,1,0,19.73,14,MAD-02395
2396,A2397,2025-02-22 20:49:50,30.06998208035996,31.63803147755938,Madinaty,1,0,morning,0,1,0,1,10.69,17,MAD-02396
2397,A2398,2025-04-03 17:47:50,30.069137884091347,31.63259789421739,Madinaty,1,1,night,0,0,0,1,14.58,11,MAD-02397
2398,A2399,2025-04-05 18:21:50,30.06377224156821,31.644136111870687,Madinaty,0,0,morning,0,0,1,0,7.42,4,MAD-02398
2399,A2400,2025-04-20 12:47:50,30.066798262020896,31.649833146745635,Madinaty,1,0,morning,0,1,1,1,19.71,23,MAD-02399
2400,A2401,2025-03-23 07:47:50,30.06891364444976,31.641244003421637,Madinaty,0,0,afternoon,0,0,1,1,15.56,23,MAD-02400
2401,A2402,2025-03-09 08:10:50,30.067983206330748,31.63992413107998,Madinaty,0,1,evening,0,1,0,1,16.3,17,MAD-02401
2402,A2403,2025-04-20 04:13:50,30.05972737983908,31.647317373512983,Madinaty,0,1,morning,1,0,0,0,5.99,2,MAD-02402
2403,A2404,2025-03-21 03:48:50,30.060752560614773,31.636864198172688,Madinaty,0,1,night,1,0,0,0,16.45,21,MAD-02403
2404,A2405,2025-04-08 14:22:50,30.072932667417184,31.64535410302373,Madinaty,1,0,night,1,0,1,1,16.62,22,MAD-02404
2405,A2406,2025-04-07 05:27:50,30.07070563235716,31.64576124280402,Madinaty,1,1,afternoon,0,0,0,0,15.08,1,MAD-02405
2406,A2407,2025-03-27 06:33:50,30.072576966306062,31.63046780871097,Madinaty,0,1,morning,0,1,1,1,9.38,18,MAD-02406
2407,A2408,2025-04-08 18:17:50,30.07401506844487,31.65047250976182,Madinaty,0,0,morning,0,0,1,1,12.35,7,MAD-02407
2408,A2409,2025-03-20 06:14:50,30.0687751547492,31.644747451415157,Madinaty,0,1,night,0,0,0,1,6.66,22,MAD-02408
2409,A2410,2025-02-22 03:16:50,30.06232065094188,31.639001515593478,Madinaty,0,1,afternoon,1,1,1,0,12.07,6,MAD-02409
2410,A2411,2025-04-12 05:11:50,30.059042716508444,31.646327053832813,Madinaty,1,0,night,1,0,0,0,8.66,6,MAD-02410
2411,A2412,2025-03-17 04:25:50,30.06392764429985,31.63994601948472,Madinaty,1,0,morning,1,0,1,1,10.24,14,MAD-02411
2412,A2413,2025-04-19 20:47:50,30.068876353501924,31.63028183076421,Madinaty,0,1,evening,0,1,1,0,7.44,23,MAD-02412
2413,A2414,2025-03-20 04:06:50,30.07555449806199,31.635314234661735,Madinaty,1,0,evening,0,0,0,1,8.45,12,MAD-02413
2414,A2415,2025-03-01 22:37:50,30.062282727184776,31.62686857379844,Madinaty,1,0,morning,1,1,1,0,6.15,14,MAD-02414
2415,A2416,2025-04-14 02:07:50,30.061831055631675,31.64841589216333,Madinaty,0,0,night,1,1,1,0,18.8,14,MAD-02415
2416,A2417,2025-03-10 03:35:50,30.06586576780468,31.650263643441143,Madinaty,1,1,morning,0,1,1,0,12.96,12,MAD-02416
2417,A2418,2025-03-26 09:20:50,30.067700528204256,31.644090362620947,Madinaty,0,0,evening,1,1,1,1,10.95,9,MAD-02417
2418,A2419,2025-02-23 12:59:50,30.07314687748653,31.633949987749524,Madinaty,1,0,evening,0,0,1,1,13.03,9,MAD-02418
2419,A2420,2025-03-13 07:20:50,30.06469915008361,31.636973447248877,Madinaty,1,0,morning,1,1,1,1,14.42,2,MAD-02419
2420,A2421,2025-02-18 22:26:50,30.0680558164783,31.646817499321493,Madinaty,1,1,morning,0,0,1,0,18.83,18,MAD-02420
2421,A2422,2025-02-19 16:52:50,30.061664988064425,31.63509985759458,Madinaty,0,0,afternoon,1,0,1,1,7.68,5,MAD-02421
2422,A2423,2025-04-25 01:09:50,30.06099425467737,31.63239795768251,Madinaty,0,1,morning,1,0,0,1,9.43,23,MAD-02422
2423,A2424,2025-03-04 21:50:50,30.07605182278024,31.64067702285661,Madinaty,0,0,afternoon,0,0,0,1,19.64,12,MAD-02423
2424,A2425,2025-03-05 04:32:50,30.072760747183764,31.63054016357825,Madinaty,0,1,evening,1,0,1,1,10.57,14,MAD-02424
2425,A2426,2025-03-07 01:12:50,30.07321835700526,31.64521468906753,Madinaty,0,1,morning,0,0,1,0,5.34,13,MAD-02425
2426,A2427,2025-03-26 01:19:50,30.06336548994344,31.63594942762008,Madinaty,0,1,afternoon,0,0,0,0,7.21,3,MAD-02426
2427,A2428,2025-04-11 15:26:50,30.066389414526533,31.64021848657267,Madinaty,0,0,afternoon,0,0,1,1,5.4,15,MAD-02427
2428,A2429,2025-03-01 17:44:50,30.07668816367209,31.653169884053,Madinaty,1,1,morning,0,0,0,0,19.85,15,MAD-02428
2429,A2430,2025-04-07 13:17:50,30.064604333489086,31.64338060833003,Madinaty,0,1,night,0,0,0,0,9.18,3,MAD-02429
2430,A2431,2025-03-10 20:19:50,30.072481488759585,31.652616305668595,Madinaty,1,1,morning,1,1,0,0,18.85,20,MAD-02430
2431,A2432,2025-04-16 22:41:50,30.073345809455585,31.629285378174547,Madinaty,0,0,morning,0,1,1,0,19.94,19,MAD-02431
2432,A2433,2025-04-05 13:48:50,30.076436892906788,31.652826304201056,Madinaty,1,1,evening,0,1,1,0,14.0,15,MAD-02432
2433,A2434,2025-03-06 09:06:50,30.073516086318666,31.650644083113196,Madinaty,0,0,night,1,0,1,1,5.5,19,MAD-02433
2434,A2435,2025-03-27 21:22:50,30.06417142665399,31.64998354860764,Madinaty,1,1,morning,0,1,0,0,6.22,8,MAD-02434
2435,A2436,2025-04-22 20:45:50,30.068779286534504,31.629951694342267,Madinaty,1,0,morning,0,1,0,1,12.22,23,MAD-02435
2436,A2437,2025-03-22 07:44:50,30.069853531298804,31.63729054280149,Madinaty,0,0,morning,0,1,0,1,11.09,13,MAD-02436
2437,A2438,2025-02-17 03:05:50,30.065190705097272,31.63927010455213,Madinaty,1,0,morning,1,0,1,1,14.09,23,MAD-02437
2438,A2439,2025-03-18 00:06:50,30.06410649534464,31.651705106842638,Madinaty,0,0,morning,1,0,0,0,11.58,10,MAD-02438
2439,A2440,2025-04-06 22:06:50,30.067635321781957,31.644680112718472,Madinaty,1,0,afternoon,0,0,0,0,19.01,2,MAD-02439
2440,A2441,2025-03-19 09:39:50,30.061329269025038,31.635483496079644,Madinaty,1,1,afternoon,1,0,1,0,13.02,11,MAD-02440
2441,A2442,2025-03-13 12:25:50,30.07059746643233,31.638516467716432,Madinaty,1,1,morning,1,1,0,0,15.41,22,MAD-02441
2442,A2443,2025-02-28 08:28:50,30.075708742598227,31.65344274892324,Madinaty,0,1,night,0,1,0,1,18.45,19,MAD-02442
2443,A2444,2025-03-12 17:14:50,30.06968311086054,31.627077209987167,Madinaty,0,1,night,1,1,1,1,7.2,9,MAD-02443
2444,A2445,2025-03-16 05:36:50,30.076437877108543,31.638154741837056,Madinaty,0,0,morning,1,1,1,1,8.45,9,MAD-02444
2445,A2446,2025-04-18 01:04:50,30.06031769340233,31.653334969203968,Madinaty,0,1,afternoon,0,0,0,0,6.61,6,MAD-02445
2446,A2447,2025-04-18 11:11:50,30.066031014113264,31.62608250625877,Madinaty,1,1,morning,1,0,1,1,7.09,10,MAD-02446
2447,A2448,2025-04-16 10:37:50,30.0587849681732,31.64592221688734,Madinaty,1,1,evening,1,0,0,1,12.69,22,MAD-02447
2448,A2449,2025-04-03 16:02:50,30.06900828286953,31.630827364218916,Madinaty,1,0,night,0,1,1,1,9.82,8,MAD-02448
2449,A2450,2025-03-19 08:01:50,30.06750744200802,31.63929108960156,Madinaty,1,0,night,0,0,0,0,11.35,15,MAD-02449
2450,A2451,2025-03-25 02:00:50,30.0690232510549,31.64589855588566,Madinaty,1,0,morning,0,0,1,1,19.74,6,MAD-02450
2451,A2452,2025-03-07 05:10:50,30.063377922881884,31.62771370992704,Madinaty,0,1,night,0,1,0,1,7.35,7,MAD-02451
2452,A2453,2025-04-01 15:02:50,30.07431797780435,31.652665480096346,Madinaty,1,0,evening,1,1,1,0,13.11,20,MAD-02452
2453,A2454,2025-03-19 22:53:50,30.06903963859009,31.63136055752862,Madinaty,0,0,afternoon,0,0,1,1,6.48,17,MAD-02453
2454,A2455,2025-03-09 10:13:50,30.059022947328707,31.640357532528235,Madinaty,0,1,evening,1,0,1,0,9.78,4,MAD-02454
2455,A2456,2025-03-12 06:43:50,30.072746172581336,31.6329309451116,Madinaty,1,0,morning,0,0,1,1,12.91,8,MAD-02455
2456,A2457,2025-03-15 19:16:50,30.06113834106072,31.6350244452209,Madinaty,1,1,afternoon,1,0,1,0,19.2,13,MAD-02456
2457,A2458,2025-03-04 05:24:50,30.076464559734504,31.631434870267096,Madinaty,0,0,morning,0,0,1,0,10.87,14,MAD-02457
2458,A2459,2025-02-26 08:30:50,30.07588073093645,31.64432183077124,Madinaty,0,1,night,0,0,1,0,5.97,18,MAD-02458
2459,A2460,2025-03-25 20:46:50,30.06223623724606,31.650109889807982,Madinaty,1,0,night,0,1,0,1,10.82,23,MAD-02459
2460,A2461,2025-03-22 23:07:50,30.072778671259,31.63504183307454,Madinaty,1,1,morning,0,1,0,1,7.19,17,MAD-02460
2461,A2462,2025-02-23 11:45:50,30.071314385396487,31.637587198098707,Madinaty,1,1,night,1,1,1,0,8.45,18,MAD-02461
2462,A2463,2025-02-20 17:51:50,30.070861381887173,31.636663748832262,Madinaty,1,0,evening,0,0,1,0,14.27,14,MAD-02462
2463,A2464,2025-03-11 12:43:50,30.06362677520765,31.65294111937645,Madinaty,0,1,evening,1,1,0,0,6.01,11,MAD-02463
2464,A2465,2025-04-17 15:34:50,30.060984055847783,31.639255741712976,Madinaty,0,0,evening,0,0,0,0,11.97,10,MAD-02464
2465,A2466,2025-04-19 10:39:50,30.07276680197719,31.64664814692574,Madinaty,1,1,morning,1,0,1,0,14.14,13,MAD-02465
2466,A2467,2025-04-11 16:41:50,30.07616452661302,31.635094731147205,Madinaty,1,1,morning,0,1,0,0,11.33,20,MAD-02466
2467,A2468,2025-04-15 10:31:50,30.074544047421533,31.647122582343325,Madinaty,1,1,afternoon,1,0,0,0,5.29,16,MAD-02467
